open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1743465600000,4308.1,4322.6,4291.0,4298.9,238.521,1743479999999,1026733.1280,11882,109.016,469357.5853,0
1743480000000,4298.8,4306.4,4279.4,4303.4,217.728,1743494399999,934932.3725,9892,98.600,423346.6639,0
1743494400000,4303.4,4306.5,4240.0,4294.6,579.451,1743508799999,2473198.1311,23488,288.433,1231364.8617,0
1743508800000,4294.6,4295.2,4250.1,4276.0,448.962,1743523199999,1916441.0141,20911,213.292,910561.5150,0
1743523200000,4276.1,4316.2,4272.8,4301.8,188.883,1743537599999,811187.7788,10612,112.642,483795.2877,0
1743537600000,4301.7,4323.3,4294.1,4314.2,301.877,1743551999999,1300997.3355,9307,87.551,377345.7985,0
1743552000000,4314.2,4375.4,4314.2,4353.7,496.816,1743566399999,2159682.7123,16567,278.728,1211765.1156,0
1743566400000,4353.8,4379.4,4348.7,4356.5,509.129,1743580799999,2222482.6059,12576,247.879,1082128.1628,0
1743580800000,4356.5,4360.4,4344.6,4349.9,361.643,1743595199999,1574234.0229,8927,170.793,743481.4746,0
1743595200000,4349.8,4397.0,4349.3,4367.0,966.486,1743609599999,4227143.8086,22058,477.768,2089841.9984,0
1743609600000,4366.9,4405.0,4354.8,4372.2,752.962,1743623999999,3298061.3436,15979,399.259,1749362.8127,0
1743624000000,4372.1,4457.6,4338.0,4419.4,2665.114,1743638399999,11719889.1394,59173,1362.989,5995067.8381,0
1743638400000,4419.4,4428.6,4387.6,4391.1,668.245,1743652799999,2941714.0530,17789,323.182,1422676.5192,0
1743652800000,4390.9,4424.5,4365.8,4416.2,566.790,1743667199999,2488900.3411,13891,306.494,1345779.6165,0
1743667200000,4416.3,4480.6,4411.0,4459.1,1338.049,1743681599999,5960454.5954,29402,631.609,2813651.1526,0
1743681600000,4459.1,4500.0,4442.0,4449.8,1452.960,1743695999999,6494573.3937,35089,700.689,3132498.9118,0
1743696000000,4449.7,4457.1,4406.0,4411.8,857.334,1743710399999,3802579.5287,21271,386.613,1715185.8697,0
1743710400000,4411.8,4433.0,4398.5,4416.4,524.930,1743724799999,2315612.0619,15146,284.324,1254494.5211,0
1743724800000,4416.3,4466.3,4414.2,4437.0,1472.643,1743739199999,6532089.3205,34785,765.216,3394378.0223,0
1743739200000,4437.0,4441.6,4381.0,4424.8,581.972,1743753599999,2573535.6414,15335,279.486,1236468.8521,0
1743753600000,4424.9,4459.0,4424.9,4459.0,1117.712,1743767999999,4963714.2159,19992,461.793,2050095.2472,0
1743768000000,4459.0,4464.9,4370.0,4385.6,1830.320,1743782399999,8084378.9741,38479,862.001,3807128.6940,0
1743782400000,4385.4,4420.8,4382.8,4412.1,645.815,1743796799999,2845227.6637,16253,338.776,1492469.3880,0
1743796800000,4412.1,4412.2,4390.4,4396.6,261.826,1743811199999,1151797.7468,8575,105.136,462480.2267,0
1743811200000,4396.6,4416.7,4375.0,4408.1,352.922,1743825599999,1552913.0471,9274,171.373,754408.5557,0
1743825600000,4407.9,4413.2,4391.0,4392.7,238.637,1743839999999,1050539.4921,6758,162.428,714987.1787,0
1743840000000,4392.8,4399.5,4380.3,4386.0,151.445,1743854399999,664890.5885,7012,72.871,319952.8135,0
1743854400000,4386.1,4410.4,4384.4,4408.0,338.715,1743868799999,1491909.8685,10201,119.122,524325.0693,0
1743868800000,4408.0,4416.1,4399.4,4415.2,399.822,1743883199999,1760316.1177,6196,319.851,1407876.5404,0
1743883200000,4415.2,4431.6,4389.8,4406.5,389.235,1743897599999,1714502.3374,11555,234.715,1033426.6388,0
1743897600000,4406.6,4421.7,4394.5,4412.0,122.358,1743911999999,539192.1317,6717,65.768,289812.7420,0
1743912000000,4411.9,4438.7,4411.0,4436.3,312.594,1743926399999,1382832.4525,12141,164.065,725827.7998,0
1743926400000,4436.3,4445.1,4328.5,4435.8,656.977,1743940799999,2906396.5687,21967,330.145,1462343.9581,0
1743940800000,4435.9,4502.8,4433.0,4484.0,841.168,1743955199999,3767928.5915,29098,472.712,2118279.9934,0
1743955200000,4484.1,4597.7,4479.9,4592.0,1633.538,1743969599999,7431244.8161,51271,850.105,3865722.1423,0
1743969600000,4592.1,4677.4,4587.2,4641.7,1760.148,1743983999999,8149540.0252,46164,962.559,4456462.7261,0
1743984000000,4641.8,4766.7,4603.5,4726.9,1702.740,1743998399999,7956978.3253,44669,928.267,4341653.1520,0
1743998400000,4726.3,5000.0,4679.6,4841.9,4220.882,1744012799999,20291848.6902,111035,2398.897,11543122.7621,0
1744012800000,4841.9,4856.6,4746.1,4801.4,2292.411,1744027199999,10975561.5482,72721,1127.162,5397454.5773,0
1744027200000,4801.5,4816.5,4619.1,4680.3,3931.842,1744041599999,18474126.4060,97770,1840.063,8644736.8358,0
1744041600000,4680.5,4712.6,4663.7,4671.6,829.213,1744055999999,3886517.6579,28488,446.910,2094281.1749,0
1744056000000,4671.7,4709.1,4629.9,4686.9,762.944,1744070399999,3564600.3875,27259,429.155,2005319.9877,0
1744070400000,4686.9,4717.9,4561.0,4651.8,1283.399,1744084799999,5995334.4663,43335,607.275,2839662.7735,0
1744084800000,4651.9,4697.0,4629.1,4677.8,1094.104,1744099199999,5094585.0850,39388,582.621,2713341.1843,0
1744099200000,4677.9,4699.4,4600.7,4609.6,716.544,1744113599999,3331622.4899,24173,299.295,1392642.7405,0
1744113600000,4609.5,4677.7,4605.0,4662.9,1611.575,1744127999999,7474717.9809,44922,774.594,3592996.7863,0
1744128000000,4662.9,4754.7,4652.9,4741.7,1849.980,1744142399999,8733621.2248,48759,835.275,3941706.9687,0
1744142400000,4741.6,4752.1,4708.9,4710.3,602.682,1744156799999,2851517.1762,26439,319.985,1514204.9752,0
1744156800000,4710.3,4820.4,4697.3,4762.5,1740.130,1744171199999,8285147.7100,56115,993.205,4728511.3107,0
1744171200000,4762.6,4775.4,4724.8,4727.2,723.444,1744185599999,3434397.9495,28993,353.782,1679639.7544,0
1744185600000,4727.3,4746.6,4690.8,4741.7,731.340,1744199999999,3452277.1452,25418,348.374,1644759.8693,0
1744200000000,4741.7,4770.5,4691.8,4704.3,806.021,1744214399999,3813921.1522,31384,400.905,1897296.8447,0
1744214400000,4704.3,4711.1,4540.4,4597.1,3475.018,1744228799999,16027797.0799,96564,1724.529,7949686.1127,0
1744228800000,4597.1,4600.7,4552.2,4555.5,994.860,1744243199999,4549106.4057,41574,448.512,2050642.8776,0
1744243200000,4555.5,4659.1,4555.2,4628.8,669.946,1744257599999,3087754.1000,26518,339.844,1566482.4231,0
1744257600000,4628.9,4655.4,4621.0,4646.1,401.453,1744271999999,1861049.5784,18632,199.810,926389.6548,0
1744272000000,4646.1,4676.7,4641.6,4668.8,301.921,1744286399999,1406737.3725,15970,153.206,713866.6688,0
1744286400000,4668.7,4719.0,4624.7,4680.4,1102.787,1744300799999,5151017.4499,43595,566.006,2644428.8702,0
1744300800000,4680.4,4712.3,4657.5,4671.6,526.787,1744315199999,2467164.4029,24106,266.617,1248946.0727,0
1744315200000,4671.7,4672.2,4638.4,4645.6,306.648,1744329599999,1426728.9643,15173,131.335,611190.9546,0
1744329600000,4645.5,4652.4,4600.0,4647.5,486.002,1744343999999,2251882.5332,17969,185.721,861255.2751,0
1744344000000,4647.6,4654.1,4626.4,4650.6,284.734,1744358399999,1321764.3271,11501,113.535,527106.2302,0
1744358400000,4650.7,4699.3,4641.3,4683.5,476.623,1744372799999,2225528.6727,18311,209.009,976746.2008,0
1744372800000,4683.4,4702.9,4669.4,4691.5,372.884,1744387199999,1746952.8674,16763,185.254,867954.3396,0
1744387200000,4691.5,4726.6,4681.8,4724.0,292.329,1744401599999,1375517.5303,14812,160.560,755648.5564,0
1744401600000,4724.1,4725.8,4699.3,4713.4,182.955,1744415999999,862134.6744,13557,97.616,459975.0412,0
1744416000000,4713.5,4742.8,4711.3,4718.0,253.261,1744430399999,1197419.3905,15465,127.847,604433.5855,0
1744430400000,4718.1,4722.8,4673.2,4673.8,290.872,1744444799999,1365812.3915,13560,129.752,609273.7306,0
1744444800000,4673.9,4676.2,4635.1,4638.7,1048.148,1744459199999,4868669.0354,34406,473.432,2198783.5410,0
1744459200000,4638.7,4654.0,4530.9,4564.5,2712.796,1744473599999,12432620.5817,68829,1308.942,5997997.2649,0
1744473600000,4564.5,4605.0,4553.8,4592.3,445.887,1744487999999,2043042.1774,20366,231.653,1061313.8070,0
1744488000000,4592.3,4596.5,4575.7,4580.5,310.465,1744502399999,1423335.0410,14462,150.159,688456.1784,0
1744502400000,4580.5,4635.8,4580.3,4627.4,626.610,1744516799999,2894448.7362,16526,208.515,961944.0220,0
1744516800000,4627.5,4646.7,4609.6,4610.5,1124.212,1744531199999,5202139.0018,34680,607.140,2809391.2283,0
1744531200000,4610.6,4622.3,4550.0,4594.4,1306.287,1744545599999,5978109.1617,45095,601.304,2751910.4054,0
1744545600000,4594.3,4645.6,4591.7,4620.7,2192.451,1744559999999,10134012.9524,62264,1153.886,5333166.0363,0
1744560000000,4620.6,5650.0,4574.5,5286.6,7997.792,1744574399999,40647264.3638,179543,4351.316,22072704.5678,0
1744574400000,5285.6,5296.2,4860.3,5191.1,8276.321,1744588799999,42040280.5195,179021,4250.061,21608574.9252,0
1744588800000,5191.1,5285.8,5096.5,5132.5,2508.525,1744603199999,12912814.0865,67128,1283.358,6604312.3917,0
1744603200000,5132.6,5175.4,5114.6,5137.6,869.555,1744617599999,4474322.1507,35080,403.916,2077850.1698,0
1744617600000,5137.4,5149.9,5046.6,5081.3,1582.741,1744631999999,8067528.5409,55827,715.950,3649891.6679,0
1744632000000,5081.1,5180.1,5077.2,5168.7,732.438,1744646399999,3750551.8653,31507,367.266,1880628.5685,0
1744646400000,5168.3,5209.7,5129.0,5154.3,1630.668,1744660799999,8446892.3739,57482,794.136,4114287.2013,0
1744660800000,5154.4,5231.6,5154.3,5178.0,1022.581,1744675199999,5308351.2001,37785,566.851,2941667.3705,0
1744675200000,5178.0,5219.8,5174.4,5179.4,509.833,1744689599999,2648619.7990,21629,233.391,1211758.8692,0
1744689600000,5179.5,5220.7,5179.5,5190.3,373.012,1744703999999,1938445.5461,14055,130.641,679015.4788,0
1744704000000,5190.3,5333.0,5172.6,5221.5,667.909,1744718399999,3482399.3164,26779,339.414,1769090.3010,0
1744718400000,5221.6,5324.6,5183.1,5231.1,1017.845,1744732799999,5322446.7690,39881,440.988,2307045.3506,0
1744732800000,5230.9,5253.1,5210.0,5211.2,357.599,1744747199999,1870621.1354,18998,150.573,787605.3209,0
1744747200000,5211.1,5255.2,5182.2,5248.7,323.796,1744761599999,1690963.4610,16064,140.142,732158.0915,0
1744761600000,5248.9,5265.3,5218.5,5236.5,670.319,1744775999999,3516281.9926,19401,215.802,1132060.4610,0
1744776000000,5236.5,5289.3,5229.7,5282.0,367.713,1744790399999,1935582.9145,21001,196.232,1033035.3726,0
1744790400000,5282.0,5311.8,5268.5,5278.6,400.205,1744804799999,2115286.6309,17514,197.005,1041496.9914,0
1744804800000,5278.7,5309.0,5268.9,5288.1,382.648,1744819199999,2022568.5988,18773,182.382,964018.9253,0
1744819200000,5288.2,5337.7,5233.7,5249.0,750.734,1744833599999,3975230.2420,31425,337.380,1788491.0352,0
1744833600000,5249.1,5284.0,5239.9,5256.2,337.274,1744847999999,1773978.2103,17231,177.783,935347.9357,0
