open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1751328000000,5457.7,5476.0,5446.3,5467.7,190.892,1751342399999,1042856.1912,11746,84.559,461996.2113,0
1751342400000,5467.5,5520.0,5467.5,5507.7,366.343,1751356799999,2015961.9782,16920,201.078,1106436.8967,0
1751356800000,5506.9,5531.3,5496.0,5519.0,481.845,1751371199999,2656616.6553,18749,242.943,1339225.1751,0
1751371200000,5519.0,5575.6,5516.7,5544.8,805.809,1751385599999,4473170.8135,32365,382.198,2121654.8122,0
1751385600000,5544.7,5570.4,5533.8,5566.0,279.269,1751399999999,1550370.3638,14994,147.843,820808.5653,0
1751400000000,5566.2,5581.7,5553.1,5560.9,261.070,1751414399999,1453606.0296,16404,126.306,703433.6154,0
1751414400000,5561.1,5577.9,5545.0,5548.0,226.985,1751428799999,1261316.0254,13197,99.355,552138.4536,0
1751428800000,5548.0,5555.1,5533.3,5549.1,262.428,1751443199999,1455024.6113,15098,113.650,630153.1630,0
1751443200000,5549.1,5594.6,5548.8,5580.6,377.617,1751457599999,2107138.0347,17781,195.027,1087903.2597,0
1751457600000,5580.7,5595.2,5533.7,5542.8,370.830,1751471999999,2064435.2685,17127,169.476,943680.8282,0
1751472000000,5543.1,5546.4,5437.4,5438.7,753.118,1751486399999,4124993.1468,29225,336.666,1844355.8416,0
1751486400000,5439.7,5463.4,5411.9,5461.9,464.503,1751500799999,2525428.1014,21479,229.734,1249035.7724,0
1751500800000,5461.9,5471.6,5441.7,5453.1,283.129,1751515199999,1544456.2969,15056,132.007,720262.9267,0
1751515200000,5453.2,5456.8,5395.5,5397.9,388.106,1751529599999,2101949.8776,18524,174.259,943657.4238,0
1751529600000,5398.0,5436.0,5390.0,5412.0,732.807,1751543999999,3968678.6870,23298,337.135,1825938.8420,0
1751544000000,5412.0,5479.5,5402.6,5475.8,400.529,1751558399999,2176582.5318,20567,216.152,1174863.9267,0
1751558400000,5475.5,5481.7,5458.7,5466.4,251.351,1751572799999,1375049.0184,10606,127.142,695471.9701,0
1751572800000,5466.5,5467.3,5437.0,5453.6,179.911,1751587199999,980638.0401,10653,84.060,458171.1935,0
1751587200000,5453.3,5472.5,5436.1,5456.9,413.963,1751601599999,2258145.9804,16388,205.273,1119814.1660,0
1751601600000,5457.0,5520.0,5445.0,5517.0,396.949,1751615999999,2176359.4326,17108,217.996,1195639.4304,0
1751616000000,5517.3,5540.0,5497.2,5499.1,417.025,1751630399999,2301436.7149,18096,178.929,987760.5482,0
1751630400000,5499.1,5538.3,5481.8,5529.3,295.033,1751644799999,1625615.3762,15764,139.695,769910.7210,0
1751644800000,5529.3,5568.6,5528.1,5547.8,333.415,1751659199999,1850923.5911,17481,162.367,901275.5022,0
1751659200000,5547.8,5553.1,5521.4,5526.4,156.724,1751673599999,867847.7637,9838,77.314,428117.6193,0
1751673600000,5526.5,5541.0,5515.2,5523.2,139.087,1751687999999,768502.5286,9103,78.418,433311.7906,0
1751688000000,5523.1,5535.2,5506.6,5512.2,115.607,1751702399999,638192.3513,7116,43.408,239602.2829,0
1751702400000,5511.5,5529.2,5509.4,5519.6,78.911,1751716799999,435418.7550,6315,42.495,234485.1209,0
1751716800000,5519.5,5534.4,5516.9,5530.3,92.462,1751731199999,510897.2438,7086,45.586,251923.8872,0
1751731200000,5530.3,5562.3,5519.7,5538.8,214.209,1751745599999,1187801.2103,11736,104.434,579246.3894,0
1751745600000,5538.7,5541.9,5517.3,5521.7,81.005,1751759999999,447748.1182,6848,35.721,197420.1597,0
1751760000000,5521.7,5531.0,5516.6,5523.5,170.701,1751774399999,943217.2630,8569,87.592,484013.8805,0
1751774400000,5523.5,5533.2,5503.1,5511.1,171.778,1751788799999,947695.7041,9497,81.101,447475.9528,0
1751788800000,5511.2,5517.7,5488.6,5495.1,157.996,1751803199999,869190.8593,8562,72.423,398422.4638,0
1751803200000,5495.1,5496.9,5429.0,5453.6,408.109,1751817599999,2227154.8061,16788,204.269,1114464.5575,0
1751817600000,5453.6,5480.9,5444.7,5460.8,167.278,1751831999999,913846.2187,9880,86.992,475277.2160,0
1751832000000,5460.9,5463.7,5411.3,5460.8,485.680,1751846399999,2640272.5011,19077,240.014,1304540.7958,0
