open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767225600000,4653.4,4655.4,4647.7,4654.6,38.942,1767239999999,181152.2269,2551,15.750,73267.6355,0
1767240000000,4654.4,4656.6,4641.0,4648.2,49.369,1767254399999,229402.1404,2623,19.287,89624.3548,0
1767254400000,4648.2,4653.3,4640.0,4647.9,80.932,1767268799999,375920.7615,3284,56.917,264365.3057,0
1767268800000,4647.8,4654.8,4635.6,4639.0,64.118,1767283199999,297941.8424,3650,31.275,145313.2641,0
1767283200000,4638.9,4648.4,4634.5,4635.9,63.959,1767297599999,296790.6359,2728,36.540,169543.3302,0
1767297600000,4636.5,4647.4,4631.1,4644.1,66.124,1767311999999,306852.8384,3016,45.290,210182.8197,0
1767312000000,4644.1,4648.0,4621.9,4625.1,87.827,1767326399999,407195.5897,3595,32.498,150628.2709,0
1767326400000,4625.7,4637.4,4618.4,4635.5,118.690,1767340799999,548855.6342,3879,65.736,304035.6246,0
1767340800000,4635.4,4637.5,4607.9,4630.1,221.041,1767355199999,1021338.6518,6267,110.321,509632.9785,0
1767355200000,4630.2,4630.2,4576.6,4576.6,376.884,1767369599999,1731600.4539,9105,169.564,779047.0560,0
1767369600000,4576.6,4579.5,4528.1,4528.1,403.977,1767383999999,1840768.4679,9292,145.118,661060.3524,0
1767384000000,4528.1,4532.5,4507.0,4515.9,157.247,1767398399999,710247.6806,4958,44.422,200763.5913,0
1767398400000,4516.0,4519.6,4496.2,4509.5,139.814,1767412799999,630253.7321,5333,68.027,306644.7195,0
1767412800000,4510.1,4543.8,4503.2,4535.4,124.712,1767427199999,564759.4684,5656,68.558,310428.6295,0
1767427200000,4536.2,4539.5,4525.3,4533.1,87.083,1767441599999,394587.6949,4423,39.193,177588.3741,0
1767441600000,4533.6,4540.3,4529.5,4534.4,69.754,1767455999999,316287.0654,3750,34.612,156946.5155,0
1767456000000,4534.1,4536.2,4522.5,4526.8,43.421,1767470399999,196673.1372,2848,22.166,100397.3378,0
1767470400000,4526.8,4539.6,4525.0,4530.1,39.355,1767484799999,178387.5689,2979,23.001,104253.3048,0
1767484800000,4530.1,4543.7,4517.8,4519.1,79.903,1767499199999,362167.2984,4364,33.551,152075.7235,0
1767499200000,4519.5,4533.8,4516.7,4533.8,64.886,1767513599999,293533.3657,3934,27.692,125275.9671,0
1767513600000,4533.8,4540.8,4509.8,4511.0,83.298,1767527999999,376824.5794,3829,42.307,191414.1564,0
1767528000000,4510.4,4519.3,4497.6,4514.9,123.976,1767542399999,558676.3001,4452,64.321,289901.4765,0
1767542400000,4513.5,4517.2,4497.7,4511.7,130.013,1767556799999,585941.7491,4729,63.029,284091.8959,0
1767556800000,4511.4,4514.4,4494.3,4514.4,168.609,1767571199999,759182.8636,4206,64.723,291462.3821,0
1767571200000,4514.0,4528.5,4503.6,4524.1,188.891,1767585599999,853971.8629,5752,91.933,415634.5500,0
1767585600000,4523.5,4549.5,4523.1,4532.5,148.696,1767599999999,674498.7120,5146,92.581,419956.0724,0
1767600000000,4532.3,4553.8,4525.7,4543.2,104.975,1767614399999,476845.7888,4257,48.996,222547.5365,0
1767614400000,4543.4,4575.5,4542.2,4559.5,224.176,1767628799999,1022369.1960,7280,109.875,500988.5356,0
1767628800000,4559.5,4570.6,4511.7,4513.0,159.755,1767643199999,726041.9268,6406,59.153,268883.4873,0
1767643200000,4513.8,4513.8,4460.0,4467.7,279.285,1767657599999,1251157.6879,7903,151.768,679907.6903,0
1767657600000,4467.7,4485.4,4452.3,4453.5,135.287,1767671999999,604098.6668,5527,73.415,327818.7932,0
1767672000000,4453.5,4464.3,4437.8,4456.5,241.887,1767686399999,1076015.1012,5798,106.726,474677.0818,0
1767686400000,4456.4,4458.1,4443.1,4447.8,92.109,1767700799999,410222.0795,3675,36.458,162368.2834,0
1767700800000,4447.1,4449.8,4395.6,4411.1,373.842,1767715199999,1649919.7425,9780,151.557,668667.2005,0
1767715200000,4411.6,4455.0,4408.1,4441.9,236.358,1767729599999,1046686.2757,8093,102.544,454175.1869,0
1767729600000,4441.9,4442.9,4406.8,4415.4,111.995,1767743999999,495555.1556,4861,46.890,207385.4848,0
1767744000000,4414.5,4434.1,4406.5,4419.9,136.419,1767758399999,602644.5848,6172,63.262,279409.2639,0
1767758400000,4419.9,4431.1,4409.1,4413.1,82.552,1767772799999,364873.2065,3630,36.849,162869.2915,0
1767772800000,4413.2,4426.8,4400.2,4418.7,224.089,1767787199999,989130.0819,5844,129.372,571005.1596,0
1767787200000,4418.8,4466.7,4418.8,4457.8,297.002,1767801599999,1319401.7809,9083,192.121,853195.7100,0
1767801600000,4458.0,4473.7,4450.4,4465.3,143.603,1767815999999,640620.2841,6919,57.568,256820.3811,0
1767816000000,4465.9,4477.9,4451.1,4464.7,114.013,1767830399999,509136.8912,4906,51.068,227969.0464,0
1767830400000,4465.4,4469.9,4443.8,4466.6,118.949,1767844799999,530041.2637,6211,48.257,215020.1018,0
1767844800000,4466.3,4493.8,4456.1,4485.0,183.949,1767859199999,823331.3917,8235,74.919,335342.2238,0
1767859200000,4485.0,4505.7,4479.7,4496.6,166.930,1767873599999,750007.1872,6544,79.921,359037.0330,0
1767873600000,4496.6,4527.7,4496.6,4507.6,214.364,1767887999999,967284.8357,8374,102.950,464545.0899,0
1767888000000,4506.7,4512.0,4490.8,4508.3,95.896,1767902399999,431691.1460,4932,42.369,190782.1773,0
1767902400000,4507.6,4518.6,4500.1,4517.7,52.353,1767916799999,236174.1469,3325,25.450,114812.4550,0
1767916800000,4517.6,4530.0,4497.2,4501.2,182.962,1767931199999,826492.4197,5922,77.285,349218.1525,0
1767931200000,4500.7,4501.7,4486.5,4496.2,46.265,1767945599999,207937.4958,2815,18.724,84151.7841,0
1767945600000,4497.0,4514.6,4494.8,4510.7,74.750,1767959999999,336706.1580,4014,36.915,166273.3180,0
1767960000000,4510.7,4524.1,4503.4,4512.8,132.682,1767974399999,598905.9675,5554,51.120,230771.2852,0
1767974400000,4512.8,4542.2,4500.0,4523.3,182.992,1767988799999,827267.8430,5738,93.898,424408.4025,0
1767988800000,4523.4,4528.7,4515.6,4522.2,153.907,1768003199999,695826.1804,3888,122.269,552763.6244,0
