symbol,side,entry_price,exit_price,sl_price,quantity,entry_time,exit_time,pnl_usdt,exit_reason,strategy_scores,giris,cikis,R,kol
LTC/USDT:USDT,short,60.92,60.42,62.46612029698095,3008.931,2024-08-10T09:00:00+00:00,2024-08-12T10:00:00+00:00,1486.285538898,max_hold,"{""trend"": 0.0, ""mean_rev"": -0.6011316467513915, ""breakout"": 0.0, ""confidence"": 0.6011316467513915, ""strategy"": ""mean_rev"", ""atr"": 0.5153734323269821, ""slot"": ""LTC/USDT:USDT"", ""entry_fee_rate"": 0.0, ""intended_entry"": 60.92}",2024-08-10 09:00:00+00:00,2024-08-12 10:00:00+00:00,0.32339010164754484,mean_rev
DOGE/USDT:USDT,long,0.10527260999999999,0.10960020007952934,0.10346791996818826,2370076.054,2024-08-10T23:00:00+00:00,2024-08-11T03:00:00+00:00,10205.791128837944,tp_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 1.0, ""confidence"": 1.0, ""strategy"": ""squeeze"", ""atr"": 0.0008760400159058677, ""slot"": ""DOGE/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.10522}",2024-08-10 23:00:00+00:00,2024-08-11 03:00:00+00:00,2.3979686279891914,squeeze
XLM/USDT:USDT,long,0.10292143499999999,0.10156609616750056,0.10156609616750056,3034354.459,2024-08-11T03:00:00+00:00,2024-08-11T11:00:00+00:00,-4174.627195051294,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""squeeze"", ""atr"": 0.0006519519162497197, ""slot"": ""XLM/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.10287}",2024-08-11 03:00:00+00:00,2024-08-11 11:00:00+00:00,-1.0,squeeze
DOGE/USDT:USDT,long,0.10433213999999999,0.10215431646042342,0.10215431646042342,2267128.419,2024-08-15T16:00:00+00:00,2024-08-15T19:00:00+00:00,-4984.218769499224,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.88, ""confidence"": 0.88, ""strategy"": ""squeeze"", ""atr"": 0.0010628417697882895, ""slot"": ""DOGE/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.10428}",2024-08-15 16:00:00+00:00,2024-08-15 19:00:00+00:00,-1.0,squeeze
ADA/USDT:USDT,short,0.32323830000000003,0.3384134771561098,0.3384134771561098,311695.91,2024-08-15T20:00:00+00:00,2024-08-16T11:00:00+00:00,-4750.664068363228,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 0.007506738578054889, ""slot"": ""ADA/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.3234, ""max_hold"": 120}",2024-08-15 20:00:00+00:00,2024-08-16 11:00:00+00:00,-1.0,donchian
SOL/USDT:USDT,short,139.8270515,143.958,148.89261081784522,520.213,2024-08-15T20:00:00+00:00,2024-08-20T21:00:00+00:00,-2163.7359793300907,max_hold,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 4.497805408922618, ""slot"": ""SOL/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 139.897, ""max_hold"": 120}",2024-08-15 20:00:00+00:00,2024-08-20 21:00:00+00:00,-0.45567497328801004,donchian
XRP/USDT:USDT,short,0.55562205,0.5666662370506587,0.5666662370506587,434658.777,2024-08-15T20:00:00+00:00,2024-08-16T05:00:00+00:00,-4849.234081827626,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": -1.0, ""confidence"": 1.0, ""strategy"": ""squeeze"", ""atr"": 0.005383118525329382, ""slot"": ""XRP/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.5559}",2024-08-15 20:00:00+00:00,2024-08-16 05:00:00+00:00,-1.0,squeeze
LTC/USDT:USDT,short,67.23,66.75,68.8891486399544,2670.463,2024-08-17T12:00:00+00:00,2024-08-19T13:00:00+00:00,1263.9968994750107,max_hold,"{""trend"": 0.0, ""mean_rev"": -0.6608902847140464, ""breakout"": 0.0, ""confidence"": 0.6608902847140464, ""strategy"": ""mean_rev"", ""atr"": 0.5530495466514629, ""slot"": ""LTC/USDT:USDT"", ""entry_fee_rate"": 0.0, ""intended_entry"": 67.23}",2024-08-17 12:00:00+00:00,2024-08-19 13:00:00+00:00,0.2893050016381882,mean_rev
BNB/USDT:USDT,long,544.8723,580.0416832884395,526.8791583557803,246.641,2024-08-17T20:00:00+00:00,2024-08-22T12:00:00+00:00,8646.466872668772,tp_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 0.8, ""confidence"": 0.8, ""strategy"": ""donchian"", ""atr"": 8.86042082210986, ""slot"": ""BNB/USDT:USDT:donchian"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 544.6, ""max_hold"": 120}",2024-08-17 20:00:00+00:00,2024-08-22 12:00:00+00:00,1.9545993681285587,donchian
XRP/USDT:USDT,long,0.57158565,0.5642261846521629,0.5642261846521629,405075.501,2024-08-18T15:00:00+00:00,2024-08-19T01:00:00+00:00,-3027.148067663576,sl_hit,"{""trend"": 0.0, ""mean_rev"": 0.0, ""breakout"": 1.0, ""confidence"": 1.0, ""strategy"": ""squeeze"", ""atr"": 0.0035369076739185886, ""slot"": ""XRP/USDT:USDT:squeeze"", ""entry_fee_rate"": 0.0001, ""intended_entry"": 0.5713}",2024-08-18 15:00:00+00:00,2024-08-19 01:00:00+00:00,-1.0,squeeze
