open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1777593600000,5464.6,5480.5,5450.5,5478.9,178.090,1777607999999,973266.9299,9561,96.265,526248.1451,0
1777608000000,5478.8,5489.4,5458.3,5488.6,323.587,1777622399999,1771824.0106,14551,154.294,845072.6095,0
1777622400000,5488.1,5497.3,5475.6,5485.5,255.559,1777636799999,1402191.5793,13891,115.710,634945.2494,0
1777636800000,5485.0,5528.5,5477.2,5515.0,472.728,1777651199999,2604608.9263,14904,247.338,1362742.7800,0
1777651200000,5514.6,5526.4,5506.4,5513.4,114.990,1777665599999,634032.7562,6788,58.684,323600.6420,0
1777665600000,5513.4,5532.5,5502.9,5529.6,99.145,1777679999999,547177.8937,5591,57.228,315910.5590,0
1777680000000,5529.5,5540.3,5514.5,5524.0,163.364,1777694399999,903392.0108,7607,70.734,391292.1379,0
1777694400000,5523.7,5533.2,5513.5,5519.4,125.149,1777708799999,691356.0993,8332,68.098,376204.8559,0
1777708800000,5519.7,5534.9,5511.5,5520.5,135.022,1777723199999,745536.7462,8848,70.853,391311.4980,0
1777723200000,5520.5,5525.2,5506.6,5515.5,110.446,1777737599999,609026.9968,7319,49.668,273930.6713,0
1777737600000,5515.5,5526.4,5507.8,5508.1,123.472,1777751999999,681606.2645,9212,59.918,330844.1204,0
1777752000000,5507.9,5518.8,5499.3,5518.8,111.734,1777766399999,615179.7996,7975,48.655,267919.1771,0
1777766400000,5518.8,5536.6,5517.5,5528.1,131.374,1777780799999,726184.3227,9894,80.671,445912.6261,0
1777780800000,5527.8,5529.6,5501.6,5518.3,137.056,1777795199999,755526.7405,9588,63.083,347751.2594,0
1777795200000,5518.3,5520.0,5500.3,5507.2,156.113,1777809599999,859512.1538,7909,92.693,510231.7993,0
1777809600000,5507.2,5509.4,5490.0,5490.0,89.732,1777823999999,493652.9464,5786,44.680,245905.7339,0
1777824000000,5490.0,5498.2,5489.3,5492.3,56.699,1777838399999,311472.1124,3478,25.663,140969.2985,0
1777838400000,5491.7,5517.4,5487.9,5509.9,54.123,1777852799999,297979.5946,3509,33.163,182585.8554,0
1777852800000,5509.8,5526.9,5494.4,5505.8,111.627,1777867199999,615245.3576,5341,55.495,305919.0533,0
1777867200000,5506.2,5511.0,5482.3,5493.1,72.635,1777881599999,399107.1374,4728,36.893,202722.3070,0
1777881600000,5493.3,5508.2,5485.0,5487.3,126.554,1777895999999,696141.4196,6625,53.707,295484.5824,0
1777896000000,5487.2,5560.4,5483.1,5559.2,282.958,1777910399999,1564939.3138,11431,168.783,933556.4526,0
1777910400000,5558.8,5568.6,5526.5,5545.8,336.467,1777924799999,1867776.0357,15215,165.860,920855.7170,0
