open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1748736000000,5213.8,5255.4,5204.0,5231.8,279.911,1748750399999,1464181.6719,13199,147.811,773383.1374,0
1748750400000,5231.8,5240.2,5219.5,5237.1,125.116,1748764799999,654375.1828,8533,62.992,329415.9693,0
1748764800000,5237.2,5287.4,5235.9,5262.6,263.936,1748779199999,1390281.3715,13567,145.928,768753.6127,0
1748779200000,5261.9,5295.6,5246.7,5247.2,260.466,1748793599999,1373508.3771,12876,161.474,851788.8667,0
1748793600000,5247.6,5274.0,5223.4,5246.3,334.736,1748807999999,1757469.0003,14538,180.249,946616.5040,0
1748808000000,5246.3,5253.2,5233.8,5237.4,104.337,1748822399999,547027.6067,7057,46.455,243563.5748,0
1748822400000,5236.7,5277.5,5221.1,5270.3,222.183,1748836799999,1167760.8292,10310,126.041,662726.1096,0
1748836800000,5270.6,5278.3,5252.9,5275.3,185.307,1748851199999,975685.5319,10248,88.449,465785.5199,0
1748851200000,5275.3,5300.0,5264.6,5267.2,427.480,1748865599999,2260895.3080,12846,268.340,1420056.8594,0
1748865600000,5266.9,5272.0,5205.5,5214.5,363.177,1748879999999,1902896.3911,14489,155.960,817383.4007,0
1748880000000,5214.5,5233.3,5186.4,5230.4,216.267,1748894399999,1127171.2209,11303,121.425,633131.2519,0
1748894400000,5229.7,5229.7,5167.3,5178.3,373.807,1748908799999,1941121.0625,14811,159.287,826730.1577,0
1748908800000,5178.3,5183.1,5122.2,5150.2,721.700,1748923199999,3717167.9887,23707,349.289,1799779.6959,0
1748923200000,5150.3,5164.6,5123.6,5136.3,259.192,1748937599999,1332647.5051,9582,138.472,711954.8535,0
1748937600000,5136.1,5152.1,5118.1,5137.2,222.781,1748951999999,1143511.5054,9417,96.494,495524.3932,0
1748952000000,5138.0,5153.1,5106.9,5147.6,370.995,1748966399999,1904664.0847,12977,175.436,900704.8641,0
1748966400000,5147.7,5158.3,5129.3,5137.1,143.949,1748980799999,740495.2545,7675,65.267,335762.3372,0
1748980800000,5137.1,5188.8,5135.2,5166.2,238.056,1748995199999,1229486.6411,10077,117.749,608192.8887,0
1748995200000,5166.1,5181.1,5116.8,5125.6,356.800,1749009599999,1835328.7587,11310,168.785,868288.1154,0
1749009600000,5125.5,5136.4,5100.0,5116.9,554.794,1749023999999,2840373.7340,15171,246.053,1259956.7866,0
1749024000000,5116.9,5130.9,5095.1,5117.6,421.146,1749038399999,2150917.1690,13474,196.124,1001681.1964,0
1749038400000,5117.5,5142.2,5081.8,5090.8,514.993,1749052799999,2633910.8010,16028,199.276,1019129.0227,0
1749052800000,5090.7,5140.7,5081.2,5139.6,245.344,1749067199999,1252763.9819,11937,134.374,686356.0631,0
1749067200000,5140.5,5183.9,5139.2,5169.4,487.317,1749081599999,2516210.2829,19225,244.698,1263384.3606,0
1749081600000,5169.4,5180.8,5150.9,5160.4,239.228,1749095999999,1236341.3077,11816,116.070,599952.2050,0
1749096000000,5160.4,5173.1,5147.2,5160.9,317.190,1749110399999,1635771.8735,11384,146.553,755682.3362,0
1749110400000,5160.9,5196.3,5157.0,5172.4,483.247,1749124799999,2502227.7486,16870,236.109,1222487.9408,0
1749124800000,5172.4,5208.4,5157.0,5186.3,775.535,1749139199999,4018463.2967,20777,422.563,2190075.4582,0
1749139200000,5186.5,5230.2,5162.0,5206.0,744.090,1749153599999,3870480.7950,24299,382.006,1987332.4083,0
1749153600000,5205.4,5346.9,5205.4,5328.7,1838.758,1749167999999,9742345.2941,45597,1146.780,6074672.9541,0
1749168000000,5328.2,5348.0,5280.0,5298.1,782.839,1749182399999,4171308.9837,19206,466.829,2488368.9671,0
1749182400000,5298.2,5332.9,5294.1,5330.3,326.215,1749196799999,1735177.2586,10688,184.645,982182.1556,0
1749196800000,5330.2,5334.5,5298.5,5315.6,319.766,1749211199999,1700519.8210,10985,158.705,844158.8143,0
