open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1769904000000,4924.8,4940.0,4897.4,4926.9,200.972,1769918399999,988766.1627,11468,96.733,475970.4897,0
1769918400000,4926.8,4950.0,4910.0,4928.6,147.834,1769932799999,728689.4801,9177,65.741,324065.8832,0
1769932800000,4928.5,4991.6,4927.3,4963.0,194.733,1769947199999,966076.4515,9840,105.235,521895.4022,0
1769947200000,4963.0,5075.0,4956.2,5062.2,653.760,1769961599999,3290673.8529,20834,344.176,1732711.5486,0
1769961600000,5061.4,5084.0,5002.2,5018.9,364.251,1769975999999,1837273.6614,22017,178.213,898986.1752,0
1769976000000,5018.8,5095.0,5000.0,5070.1,425.777,1769990399999,2153331.5107,19328,221.788,1121763.0336,0
1769990400000,5070.1,5150.5,5025.6,5076.1,803.151,1770004799999,4091130.0646,26097,404.460,2060742.8678,0
1770004800000,5076.0,5155.8,5033.1,5105.0,603.451,1770019199999,3074440.1827,25505,285.546,1454948.6524,0
1770019200000,5105.1,5105.1,5035.2,5075.8,283.543,1770033599999,1437993.3927,12894,106.993,542664.7172,0
1770033600000,5075.8,5075.8,4987.3,5003.1,385.916,1770047999999,1937563.1325,14270,180.165,904418.9547,0
1770048000000,5003.4,5040.0,4995.7,5033.7,281.859,1770062399999,1414525.3002,10112,134.316,674255.4081,0
1770062400000,5033.9,5056.7,5022.5,5042.9,173.345,1770076799999,874095.8007,7440,89.458,451112.9194,0
1770076800000,5042.9,5092.2,5040.1,5055.7,289.598,1770091199999,1468743.3625,10277,148.055,750927.5359,0
1770091200000,5055.7,5071.6,5037.0,5061.5,139.541,1770105599999,705532.5521,8021,67.374,340648.4878,0
1770105600000,5061.4,5110.0,5056.9,5095.6,290.713,1770119999999,1480809.6909,10983,137.904,702441.4052,0
1770120000000,5095.3,5104.3,5045.7,5051.8,244.710,1770134399999,1241326.8729,11315,114.559,581277.3947,0
1770134400000,5051.8,5112.1,4997.0,5008.6,497.166,1770148799999,2514485.7069,19174,240.209,1215236.9710,0
1770148800000,5008.6,5063.7,4902.3,5044.3,725.703,1770163199999,3612113.7816,19987,361.890,1801710.8011,0
1770163200000,5044.3,5055.0,5011.1,5016.7,120.383,1770177599999,605860.5899,7958,52.913,266358.7215,0
1770177600000,5016.1,5046.6,5000.1,5010.2,95.468,1770191999999,479609.1005,6130,45.186,227010.0809,0
1770192000000,5010.3,5071.7,5003.7,5038.8,187.387,1770206399999,943812.5730,7872,102.850,518091.8599,0
1770206400000,5040.0,5120.1,5038.6,5099.1,359.271,1770220799999,1828028.0174,14771,199.653,1015618.0690,0
1770220800000,5099.0,5155.8,5035.5,5038.1,788.562,1770235199999,4021806.4447,24911,373.469,1905870.0641,0
1770235200000,5038.4,5113.0,5034.2,5095.1,229.451,1770249599999,1165643.6632,13097,122.161,620664.9192,0
1770249600000,5094.1,5105.5,5041.9,5055.2,266.674,1770263999999,1351698.7714,12860,121.200,614389.6946,0
1770264000000,5053.2,5088.1,5012.7,5058.8,334.768,1770278399999,1688789.0900,14492,142.603,719826.2061,0
1770278400000,5058.8,5138.7,5042.3,5104.7,684.303,1770292799999,3471756.2983,32865,330.553,1676638.6978,0
1770292800000,5103.5,5184.3,5069.8,5154.7,783.817,1770307199999,4029519.4967,23425,388.796,1999254.1660,0
1770307200000,5154.7,5187.8,5112.1,5137.1,562.038,1770321599999,2895233.6921,27457,279.868,1441761.4163,0
1770321600000,5136.5,5219.3,5105.1,5150.4,1302.932,1770335999999,6732654.1801,41684,618.930,3198355.0806,0
1770336000000,5149.7,5275.0,5088.1,5136.3,1993.760,1770350399999,10343466.5785,46829,994.319,5158268.5568,0
1770350400000,5136.2,5157.9,5095.6,5128.8,560.442,1770364799999,2876736.7015,19600,277.609,1424973.6286,0
1770364800000,5128.8,5179.6,5088.2,5135.5,411.195,1770379199999,2114057.7858,18148,215.346,1106862.4568,0
1770379200000,5136.6,5142.2,5077.7,5096.3,308.573,1770393599999,1574925.9475,16430,147.312,751840.5857,0
1770393600000,5096.8,5152.9,5063.1,5146.6,334.842,1770407999999,1710805.4110,17778,142.939,730420.8784,0
1770408000000,5146.5,5160.0,5113.4,5127.2,144.129,1770422399999,739903.7458,9383,78.142,401193.6431,0
1770422400000,5127.1,5149.8,5108.4,5125.6,139.537,1770436799999,715837.1637,8941,68.845,353145.9757,0
1770436800000,5126.2,5137.8,5055.5,5066.4,283.479,1770451199999,1441774.5705,13007,140.064,712470.2074,0
