open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1775001600000,5080.1,5080.1,5057.2,5061.0,61.557,1775015999999,311819.5023,3084,32.495,164594.6592,0
1775016000000,5061.5,5071.3,5040.0,5057.2,174.763,1775030399999,883192.8700,4476,100.883,509834.9430,0
1775030400000,5057.3,5062.7,5048.5,5060.8,209.196,1775044799999,1057390.1563,3998,106.553,538377.2236,0
1775044800000,5060.8,5073.0,5043.2,5072.3,88.593,1775059199999,448018.3245,3721,45.663,230991.1754,0
1775059200000,5072.3,5075.6,5019.0,5023.7,153.972,1775073599999,775319.4848,4261,77.471,389862.3224,0
1775073600000,5024.6,5047.0,5016.0,5042.9,86.971,1775087999999,437747.1310,3422,31.843,160278.4904,0
1775088000000,5042.4,5101.6,5037.3,5091.8,231.528,1775102399999,1174665.3856,6213,118.081,599178.3731,0
1775102400000,5091.7,5113.7,5088.9,5109.0,109.797,1775116799999,560259.2054,4353,70.264,358501.0002,0
1775116800000,5109.0,5134.1,5032.5,5123.1,312.813,1775131199999,1596588.3412,7238,181.172,925817.6925,0
1775131200000,5123.0,5158.5,5118.8,5140.9,120.640,1775145599999,620029.5369,5796,64.438,331148.9955,0
1775145600000,5140.8,5157.1,5125.0,5125.3,73.254,1775159999999,376618.1934,4200,39.156,201342.2261,0
1775160000000,5125.0,5129.9,5107.3,5119.4,38.418,1775174399999,196634.2366,3418,25.012,128031.7818,0
1775174400000,5119.1,5126.6,5091.3,5092.1,70.244,1775188799999,358956.8712,3331,32.314,165198.3091,0
1775188800000,5091.8,5109.3,5080.5,5104.8,100.934,1775203199999,513697.7818,3968,68.967,351024.5457,0
1775203200000,5104.8,5110.9,5095.5,5103.1,119.948,1775217599999,611995.5153,3927,69.165,352952.0028,0
1775217600000,5103.0,5110.0,5088.4,5101.7,82.519,1775231999999,421058.4264,3842,44.181,225462.0847,0
1775232000000,5102.8,5112.5,5098.6,5106.5,26.782,1775246399999,136714.9233,2224,17.562,89652.5072,0
1775246400000,5106.4,5114.5,5098.0,5111.6,39.618,1775260799999,202280.0254,1636,11.807,60289.2366,0
1775260800000,5111.7,5114.1,5105.6,5107.2,23.428,1775275199999,119730.0551,1665,9.861,50398.3536,0
1775275200000,5107.2,5115.7,5102.0,5113.9,27.998,1775289599999,142983.4506,2071,18.347,93709.1372,0
1775289600000,5113.4,5128.0,5112.6,5126.4,49.834,1775303999999,255165.5499,2019,32.729,167566.8348,0
1775304000000,5126.4,5138.1,5118.7,5131.1,45.335,1775318399999,232511.1107,2810,24.968,128070.5245,0
1775318400000,5131.2,5136.5,5096.4,5113.5,52.238,1775332799999,267363.5337,2901,31.128,159344.6861,0
1775332800000,5113.5,5116.7,5107.5,5111.5,16.572,1775347199999,84722.1699,1995,5.921,30268.7945,0
