ts,coin,direction,entry,atr,fng,funding,macro_ok,macro_reason
2026-06-13T15:00:00+00:00,BTC,SHORT,64265.0,248.6488,13,7e-06,False,çelişki: F&G=13 (korku ortamında short riskli)
2026-06-13T15:00:00+00:00,SOL,SHORT,68.55,0.4993,13,-9e-06,False,çelişki: F&G=13 (korku ortamında short riskli)
2026-06-14T14:00:00+00:00,BTC,LONG,63953.7,63240.454,65142.4433,237.7487,18,-4.4e-05,True,F&G=18 (korku→long uygun)
2026-06-14T14:00:00+00:00,ETH,LONG,1658.74,1636.2013,1696.3046,7.5129,18,-2.4e-05,True,F&G=18 (korku→long uygun)
2026-06-14T14:00:00+00:00,SOL,LONG,67.23,65.7764,69.6527,0.4845,18,-0.0001,True,F&G=18 (korku→long uygun) | funding=-0.0100% (short ağırlıklı→long uygun)
2026-06-14T14:00:00+00:00,BNB,LONG,606.0,598.3427,618.7622,2.5524,18,0.0,True,F&G=18 (korku→long uygun)
2026-06-14T14:00:00+00:00,XRP,LONG,1.1312,1.1117,1.1636,0.0065,18,-7.2e-05,True,F&G=18 (korku→long uygun)
2026-06-15T15:00:00+00:00,BTC,SHORT,67248.5,406.5404,20,-6.6e-05,False,çelişki: F&G=20 (korku ortamında short riskli)
2026-06-15T15:00:00+00:00,ETH,SHORT,1844.54,17.8813,20,6.3e-05,False,çelişki: F&G=20 (korku ortamında short riskli)
2026-06-15T15:00:00+00:00,SOL,SHORT,75.22,0.8043,20,-3.1e-05,False,çelişki: F&G=20 (korku ortamında short riskli)
2026-06-15T15:00:00+00:00,BNB,SHORT,630.9,4.2756,20,4e-06,False,çelişki: F&G=20 (korku ortamında short riskli)
2026-06-15T15:00:00+00:00,XRP,SHORT,1.2679,0.0134,20,-4.7e-05,False,çelişki: F&G=20 (korku ortamında short riskli)
2026-06-17T12:00:00+00:00,ETH,LONG,1758.51,1712.7084,1834.8459,15.2672,22,1.1e-05,True,F&G=22 (korku→long uygun)
2026-06-17T19:00:00+00:00,BTC,LONG,64274.2,62502.9399,67226.3002,590.42,22,-1.7e-05,True,F&G=22 (korku→long uygun)
2026-06-17T19:00:00+00:00,BNB,LONG,598.9,583.2048,625.0587,5.2317,22,7.9e-05,True,F&G=22 (korku→long uygun)
2026-06-17T19:00:00+00:00,XRP,LONG,1.1806,1.1385,1.2508,0.014,22,-5.4e-05,True,F&G=22 (korku→long uygun)
2026-06-20T15:00:00+00:00,BTC,SHORT,64130.0,358.9365,23,4.1e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-06-21T21:00:00+00:00,BTC,LONG,63778.2,62968.9119,65127.0134,269.7627,23,6.8e-05,True,F&G=23 (korku→long uygun)
2026-06-21T21:00:00+00:00,ETH,LONG,1717.58,1686.8768,1768.7519,10.2344,23,1.7e-05,True,F&G=23 (korku→long uygun)
2026-06-21T21:00:00+00:00,XRP,LONG,1.1343,1.1128,1.1701,0.0072,23,-1.5e-05,True,F&G=23 (korku→long uygun)
2026-06-24T17:00:00+00:00,BTC,LONG,59363.7,57719.2516,62104.4473,548.1495,17,-5e-05,True,F&G=17 (korku→long uygun)
2026-06-24T17:00:00+00:00,ETH,LONG,1559.35,1499.6161,1658.9065,19.9113,17,-6.9e-05,True,F&G=17 (korku→long uygun)
2026-06-24T17:00:00+00:00,SOL,LONG,64.94,62.1596,69.574,0.9268,17,-4.3e-05,True,F&G=17 (korku→long uygun)
2026-06-24T17:00:00+00:00,BNB,LONG,549.9,533.4955,577.2408,5.4682,17,0.0,True,F&G=17 (korku→long uygun)
2026-06-24T17:00:00+00:00,XRP,LONG,1.0504,1.0195,1.1019,0.0103,17,-0.00017,True,F&G=17 (korku→long uygun) | funding=-0.0170% (short ağırlıklı→long uygun)
2026-06-27T14:00:00+00:00,ETH,SHORT,1593.85,11.1204,15,6e-06,False,çelişki: F&G=15 (korku ortamında short riskli)
2026-06-27T18:00:00+00:00,BNB,LONG,562.5,553.8153,576.9744,2.8949,15,4.4e-05,True,F&G=15 (korku→long uygun)
2026-06-28T19:00:00+00:00,BTC,LONG,59454.2,58523.1447,61005.9588,310.3518,18,0.0,True,F&G=18 (korku→long uygun)
2026-06-28T19:00:00+00:00,ETH,LONG,1563.78,1531.9219,1616.8768,10.6194,18,3.1e-05,True,F&G=18 (korku→long uygun)
2026-06-28T19:00:00+00:00,BNB,LONG,549.4,540.3154,564.541,3.0282,18,0.0,True,F&G=18 (korku→long uygun)
2026-07-01T10:00:00+00:00,BNB,LONG,543.6,533.2331,560.8782,3.4556,11,1.6e-05,True,F&G=11 (korku→long uygun)
2026-07-02T09:00:00+00:00,BTC,SHORT,61159.6,523.0984,19,8.8e-05,False,çelişki: F&G=19 (korku ortamında short riskli)
2026-07-02T09:00:00+00:00,ETH,SHORT,1642.63,15.4595,19,8.3e-05,False,çelişki: F&G=19 (korku ortamında short riskli)
2026-07-02T09:00:00+00:00,SOL,SHORT,79.43,0.9262,19,-5e-06,False,çelişki: F&G=19 (korku ortamında short riskli)
2026-07-02T09:00:00+00:00,XRP,SHORT,1.0732,0.0092,19,5.4e-05,False,çelişki: F&G=19 (korku ortamında short riskli)
2026-07-03T19:00:00+00:00,SOL,SHORT,82.44,0.7615,21,4e-05,False,çelişki: F&G=21 (korku ortamında short riskli)
2026-07-04T14:00:00+00:00,ETH,SHORT,1771.51,10.8922,22,5e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-04T14:00:00+00:00,XRP,SHORT,1.1729,0.0111,22,-2.1e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-04T19:00:00+00:00,BTC,SHORT,63269.0,281.6828,22,9.8e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-05T13:00:00+00:00,BNB,SHORT,587.3,3.9421,23,7.2e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-07-05T21:00:00+00:00,BTC,SHORT,63070.5,259.1047,23,4.5e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-07-05T21:00:00+00:00,ETH,SHORT,1786.12,10.8442,23,6.7e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-07-05T21:00:00+00:00,SOL,SHORT,81.74,0.5904,23,7e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-07-05T22:00:00+00:00,BTC,SHORT,63717.1,309.5043,23,8e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-07-05T22:00:00+00:00,ETH,SHORT,1789.49,11.8203,23,8.7e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-07-05T22:00:00+00:00,XRP,SHORT,1.1573,0.0084,23,1.7e-05,False,çelişki: F&G=23 (korku ortamında short riskli)
2026-07-06T21:00:00+00:00,ETH,SHORT,1814.29,16.9771,24,8.6e-05,False,çelişki: F&G=24 (korku ortamında short riskli)
2026-07-06T21:00:00+00:00,SOL,SHORT,82.78,0.855,24,6.5e-05,False,çelişki: F&G=24 (korku ortamında short riskli)
2026-07-08T02:00:00+00:00,SOL,LONG,79.02,76.5252,83.178,0.8316,20,-3.7e-05,True,F&G=20 (korku→long uygun)
2026-07-08T02:00:00+00:00,BNB,LONG,572.6,560.9851,591.9582,3.8716,20,5e-06,True,F&G=20 (korku→long uygun)
2026-07-08T08:00:00+00:00,BTC,LONG,61989.8,60563.2374,64367.4043,475.5209,20,1.4e-05,True,F&G=20 (korku→long uygun)
2026-07-11T13:00:00+00:00,BNB,SHORT,582.0,2.5296,26,6.8e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T14:00:00+00:00,ETH,SHORT,1809.82,8.6029,26,6.2e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T14:00:00+00:00,SOL,SHORT,78.45,0.4191,26,7.8e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T14:00:00+00:00,BNB,SHORT,582.5,2.4918,26,7.7e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T14:00:00+00:00,XRP,SHORT,1.1131,0.0046,26,6.8e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T16:00:00+00:00,ETH,SHORT,1822.45,9.6993,26,4.8e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T16:00:00+00:00,ETH,SHORT,1822.45,9.6993,26,4.1e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T18:00:00+00:00,ETH,SHORT,1825.33,9.5569,26,2.7e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-11T18:00:00+00:00,XRP,SHORT,1.1165,0.0049,26,2.8e-05,False,çelişki: F&G=26 (korku ortamında short riskli)
2026-07-12T22:00:00+00:00,XRP,LONG,1.0858,1.069,1.1138,0.0056,26,0.0,True,F&G=26 (korku→long uygun)
2026-07-13T02:00:00+00:00,BTC,LONG,63344.8,62488.7598,64771.5336,285.3467,28,6e-05,True,F&G=28 (korku→long uygun)
2026-07-14T13:00:00+00:00,BTC,SHORT,63802.8,366.0655,22,5e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-14T13:00:00+00:00,ETH,SHORT,1870.52,17.1833,22,7.1e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-14T13:00:00+00:00,SOL,SHORT,76.91,0.6544,22,4.3e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-14T13:00:00+00:00,BNB,SHORT,579.8,2.9921,22,8.5e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-14T13:00:00+00:00,XRP,SHORT,1.0987,0.0077,22,1.3e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-14T15:00:00+00:00,BTC,SHORT,64727.5,422.0463,22,6.4e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-14T15:00:00+00:00,SOL,SHORT,77.35,0.6714,22,6.5e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-14T15:00:00+00:00,BNB,SHORT,583.5,592.8041,567.9932,3.1014,22,0.000105,True,karma: funding=+0.0105% (long ağırlıklı→short uygun) | F&G=22 (korku ortamında short riskli)
2026-07-14T15:00:00+00:00,XRP,SHORT,1.1042,0.008,22,6.6e-05,False,çelişki: F&G=22 (korku ortamında short riskli)
2026-07-15T13:00:00+00:00,ETH,SHORT,1925.0,16.5125,25,7.8e-05,False,çelişki: F&G=25 (korku ortamında short riskli)
2026-07-15T13:00:00+00:00,XRP,SHORT,1.1213,0.0074,25,4.6e-05,False,çelişki: F&G=25 (korku ortamında short riskli)
