ts,symbol,oi,oi_usd,price,funding
2026-08-06T05:02:23+00:00,DOGE,5605493.0,391375.52125999995,0.06982,-6.3e-05
2026-08-06T05:02:23+00:00,TRX,1775992.0,579719.30864,0.32642,1e-06
2026-08-06T05:02:23+00:00,XLM,7410398.0,1200336.26804,0.16198,-0.000354
2026-08-06T05:02:23+00:00,LTC,18796352.0,847339548.16,45.08,2.1e-05
2026-08-06T05:17:23+00:00,SOL,22877778.0,1700276460.9599998,74.32,-5.3e-05
2026-08-06T05:17:23+00:00,ETH,118256611.0,226814997331.89,1917.99,-2.4e-05
2026-08-06T05:17:23+00:00,ADA,66565990.0,12547689.115,0.1885,0.0001
2026-08-06T05:17:23+00:00,NEAR,6371666.0,11016610.514,1.729,-6e-05
2026-08-06T05:17:23+00:00,BCH,8809998.0,1899435568.8,215.6,-6e-05
2026-08-06T05:17:23+00:00,ICP,275566446.0,578965103.046,2.101,0.0001
2026-08-06T05:17:23+00:00,BNB,5584264.0,3343857283.2,598.8,
2026-08-06T05:17:23+00:00,XRP,78534262.0,82586629.9192,1.0516,-0.000129
2026-08-06T05:17:23+00:00,DOGE,5389378.0,377903.18536,0.07012,-5.5e-05
2026-08-06T05:17:23+00:00,TRX,1695584.0,553319.92672,0.32633,-3e-06
2026-08-06T05:17:23+00:00,XLM,7375664.0,1199504.23632,0.16263,-0.000337
2026-08-06T05:17:23+00:00,LTC,19510212.0,880495867.5600001,45.13,3.3e-05
2026-08-06T05:32:23+00:00,SOL,22675648.0,1680945786.24,74.13,-5.2e-05
2026-08-06T05:32:23+00:00,ETH,118889248.0,227211619637.75998,1911.12,-1.8e-05
2026-08-06T05:32:23+00:00,ADA,66470779.0,12496506.452,0.188,0.0001
2026-08-06T05:32:23+00:00,NEAR,6375706.0,10991717.144,1.724,-7.2e-05
2026-08-06T05:32:23+00:00,BCH,8817440.0,1897953960.0,215.25,-5.9e-05
2026-08-06T05:32:23+00:00,ICP,275619629.0,577698742.3840001,2.096,0.0001
2026-08-06T05:32:23+00:00,BNB,5590320.0,3346365552.0,598.6,
2026-08-06T05:32:23+00:00,XRP,78496143.0,82342454.007,1.049,-0.000129
2026-08-06T05:32:23+00:00,DOGE,5382325.0,376385.98725,0.06993,-4.5e-05
2026-08-06T05:32:23+00:00,TRX,1686790.0,550399.5769999999,0.3263,-1e-05
2026-08-06T05:32:23+00:00,XLM,7387452.0,1200387.0754799999,0.16249,-0.000317
2026-08-06T05:32:23+00:00,LTC,19464228.0,875890260.0,45.0,4.1e-05
2026-08-06T05:47:24+00:00,SOL,22859121.0,1694546639.7299998,74.13,-5.1e-05
2026-08-06T05:47:24+00:00,ETH,118632704.0,226832848010.24,1912.06,-1.4e-05
2026-08-06T05:47:24+00:00,ADA,66529288.0,12514159.0728,0.1881,0.0001
2026-08-06T05:47:24+00:00,NEAR,6384434.0,10993995.348,1.722,-7.9e-05
2026-08-06T05:47:24+00:00,BCH,8856775.0,1905092302.5,215.1,-5.4e-05
2026-08-06T05:47:24+00:00,ICP,275678891.0,577822955.536,2.096,0.0001
2026-08-06T05:47:24+00:00,BNB,5592784.0,3353433286.4,599.6,
2026-08-06T05:47:24+00:00,XRP,79201245.0,83137546.87650001,1.0497,-0.000128
2026-08-06T05:47:24+00:00,DOGE,5415401.0,378644.83791999996,0.06992,-3.6e-05
2026-08-06T05:47:24+00:00,TRX,1662623.0,542912.91442,0.32654,-5e-06
2026-08-06T05:47:24+00:00,XLM,7374544.0,1198363.4000000001,0.1625,-0.000307
2026-08-06T05:47:24+00:00,LTC,19335904.0,870502398.08,45.02,4.6e-05
2026-08-06T06:02:24+00:00,SOL,22932240.0,1700196273.6,74.14,-5.6e-05
2026-08-06T06:02:24+00:00,ETH,118923092.0,227411871907.92,1912.26,-7e-06
2026-08-06T06:02:24+00:00,ADA,66455494.0,12486987.322600001,0.1879,0.0001
2026-08-06T06:02:24+00:00,NEAR,6383848.0,11005753.952,1.724,-7.7e-05
2026-08-06T06:02:24+00:00,BCH,8854890.0,1903978447.8000002,215.02,-5.2e-05
2026-08-06T06:02:24+00:00,ICP,275571830.0,577598555.6800001,2.096,0.0001
2026-08-06T06:02:24+00:00,BNB,5585230.0,3342201632.0,598.4,
2026-08-06T06:02:24+00:00,XRP,77938442.0,81889921.0094,1.0507,-0.000126
2026-08-06T06:02:24+00:00,DOGE,5414007.0,378547.36944,0.06992,-2.7e-05
2026-08-06T06:02:24+00:00,TRX,1651451.0,538240.90992,0.32592,-8e-06
2026-08-06T06:02:24+00:00,XLM,7478920.0,1215025.3432,0.16246,-0.000299
2026-08-06T06:02:24+00:00,LTC,19335201.0,870470749.0200001,45.02,5.3e-05
2026-08-06T06:18:12+00:00,SOL,22907222.0,1693301850.24,73.92,-6.1e-05
2026-08-06T06:18:12+00:00,ETH,118674990.0,226506646163.7,1908.63,-6e-06
2026-08-06T06:18:12+00:00,ADA,65815380.0,12399617.592,0.1884,0.0001
2026-08-06T06:18:12+00:00,NEAR,6366318.0,10918235.370000001,1.715,-7.7e-05
2026-08-06T06:18:12+00:00,BCH,8857256.0,1900855710.16,214.61,-5.9e-05
2026-08-06T06:18:12+00:00,ICP,275572222.0,576497088.424,2.092,0.0001
2026-08-06T06:18:12+00:00,BNB,5578683.0,3329358014.3999996,596.8,
2026-08-06T06:18:12+00:00,XRP,79104247.0,83019907.2265,1.0495,-0.000123
2026-08-06T06:18:12+00:00,DOGE,5396535.0,376138.48949999997,0.0697,-2.1e-05
2026-08-06T06:18:12+00:00,TRX,1650930.0,538203.18,0.326,-1.6e-05
2026-08-06T06:18:12+00:00,XLM,7692025.0,1247569.53475,0.16219,-0.000293
2026-08-06T06:18:12+00:00,LTC,19284767.0,867428819.66,44.98,5.2e-05
2026-08-06T06:33:18+00:00,SOL,22837094.0,1689944956.0,74.0,-6.3e-05
2026-08-06T06:33:18+00:00,ETH,118890735.0,227335730022.90002,1912.14,2e-06
2026-08-06T06:33:18+00:00,ADA,66412404.0,12532020.6348,0.1887,0.0001
2026-08-06T06:33:18+00:00,NEAR,6355311.0,10931134.92,1.72,-7.2e-05
2026-08-06T06:33:18+00:00,BCH,8811222.0,1894853291.1000001,215.05,-5.2e-05
2026-08-06T06:33:18+00:00,ICP,276691044.0,579667737.1800001,2.095,0.0001
2026-08-06T06:33:18+00:00,BNB,5580817.0,3332305830.7000003,597.1,
2026-08-06T06:33:18+00:00,XRP,79058593.0,83074769.5244,1.0508,-0.000119
2026-08-06T06:33:18+00:00,DOGE,5446590.0,380607.7092,0.06988,-1.7e-05
2026-08-06T06:33:18+00:00,TRX,1650930.0,538615.9125,0.32625,-2e-05
2026-08-06T06:33:18+00:00,XLM,7685585.0,1247985.2923,0.16238,-0.00028
2026-08-06T06:33:18+00:00,LTC,19271476.0,867794564.28,45.03,5.2e-05
2026-08-06T06:48:19+00:00,SOL,22987420.0,1701758702.6000001,74.03,-6.1e-05
2026-08-06T06:48:19+00:00,ETH,119082818.0,227731599486.84003,1912.38,7e-06
2026-08-06T06:48:19+00:00,ADA,66939395.0,12591300.1995,0.1881,0.0001
2026-08-06T06:48:19+00:00,NEAR,6439109.0,11075267.48,1.72,-6.4e-05
2026-08-06T06:48:19+00:00,BCH,8815153.0,1899489168.4399998,215.48,-4e-05
2026-08-06T06:48:19+00:00,ICP,277581528.0,581533301.1600001,2.095,0.0001
2026-08-06T06:48:19+00:00,BNB,5581399.0,3332653342.9,597.1,
2026-08-06T06:48:19+00:00,XRP,78784977.0,82795132.3293,1.0509,-0.000112
2026-08-06T06:48:19+00:00,DOGE,5471597.0,382409.91432999994,0.06989,-1.3e-05
2026-08-06T06:48:19+00:00,TRX,1648746.0,538925.60502,0.32687,-2e-05
2026-08-06T06:48:19+00:00,XLM,7706862.0,1251902.66328,0.16244,-0.000266
2026-08-06T06:48:19+00:00,LTC,19204620.0,864976084.8,45.04,5.4e-05
2026-08-06T07:03:55+00:00,SOL,23122052.0,1709875745.4,73.95,-5.9e-05
2026-08-06T07:03:55+00:00,ETH,119223056.0,227860296857.76,1911.21,9e-06
2026-08-06T07:03:55+00:00,ADA,67015564.0,12598926.032,0.188,0.0001
2026-08-06T07:03:55+00:00,NEAR,6463917.0,11098545.489,1.717,-5.6e-05
2026-08-06T07:03:55+00:00,BCH,8815662.0,1898012028.6000001,215.3,-3.9e-05
2026-08-06T07:03:55+00:00,ICP,277608357.0,581589507.9150001,2.095,0.0001
2026-08-06T07:03:55+00:00,BNB,5580030.0,3331277910.0,597.0,
2026-08-06T07:03:55+00:00,XRP,79892570.0,83927144.785,1.0505,-0.000104
2026-08-06T07:03:55+00:00,DOGE,5464888.0,381722.42679999996,0.06985,-1.3e-05
2026-08-06T07:03:55+00:00,TRX,1647822.0,538574.14248,0.32684,-2.3e-05
2026-08-06T07:03:55+00:00,XLM,7726728.0,1253970.68712,0.16229,-0.000248
2026-08-06T07:03:55+00:00,LTC,19198536.0,863550149.28,44.98,6e-05
2026-08-06T07:18:56+00:00,SOL,23319542.0,1726345694.26,74.03,
2026-08-06T07:18:56+00:00,ETH,119453376.0,228514308288.0,1913.0,8e-06
2026-08-06T07:18:56+00:00,ADA,67449645.0,12700768.1535,0.1883,0.0001
2026-08-06T07:18:56+00:00,NEAR,6404902.0,10990811.832,1.716,-5.6e-05
2026-08-06T07:18:56+00:00,BCH,8823248.0,1902115803.8400002,215.58,-3.8e-05
2026-08-06T07:18:56+00:00,ICP,277638424.0,582207775.128,2.097,0.0001
2026-08-06T07:18:56+00:00,BNB,5618183.0,3357987979.1000004,597.7,
2026-08-06T07:18:56+00:00,XRP,80048718.0,84083173.3872,1.0504,-9.6e-05
2026-08-06T07:18:56+00:00,DOGE,5461570.0,381927.59010000003,0.06993,
2026-08-06T07:18:56+00:00,TRX,1647788.0,539073.8442,0.32715,-3.3e-05
2026-08-06T07:18:56+00:00,XLM,7663205.0,1242358.7946,0.16212,-0.000238
2026-08-06T07:18:56+00:00,LTC,19208445.0,864572109.4499999,45.01,6.5e-05
2026-08-06T07:33:56+00:00,SOL,23306273.0,1724664202.0,74.0,-5e-05
2026-08-06T07:33:56+00:00,ETH,119653018.0,228631790264.22,1910.79,5e-06
2026-08-06T07:33:56+00:00,ADA,68037130.0,12824999.005,0.1885,0.0001
2026-08-06T07:33:56+00:00,NEAR,6606194.0,11342835.098000001,1.717,-5.4e-05
2026-08-06T07:33:56+00:00,BCH,8837763.0,1903654150.2,215.4,-2.8e-05
2026-08-06T07:33:56+00:00,ICP,277063502.0,581556290.6980001,2.099,0.0001
2026-08-06T07:33:56+00:00,BNB,5614840.0,3355989868.0000005,597.7,
2026-08-06T07:33:56+00:00,XRP,80094842.0,84075555.6474,1.0497,-8.6e-05
2026-08-06T07:33:56+00:00,DOGE,5487269.0,383340.61234000005,0.06986,-1.1e-05
2026-08-06T07:33:56+00:00,TRX,1640755.0,536740.1831499999,0.32713,-3.2e-05
2026-08-06T07:33:56+00:00,XLM,7633312.0,1236978.2096,0.16205,-0.000228
2026-08-06T07:33:56+00:00,LTC,19208733.0,864777159.6600001,45.02,7.1e-05
2026-08-06T07:48:57+00:00,SOL,23874281.0,1764548108.7099998,73.91,-4.7e-05
2026-08-06T07:48:57+00:00,ETH,120278197.0,229531694462.97998,1908.34,3e-06
2026-08-06T07:48:57+00:00,ADA,68113561.0,12859840.3168,0.1888,0.0001
2026-08-06T07:48:57+00:00,NEAR,6639018.0,11392554.888,1.716,-5.1e-05
2026-08-06T07:48:57+00:00,BCH,8829514.0,1896579607.2,214.8,-4.7e-05
2026-08-06T07:48:57+00:00,ICP,276929724.0,580721631.228,2.097,0.0001
2026-08-06T07:48:57+00:00,BNB,5604902.0,3347247474.4,597.2,
2026-08-06T07:48:57+00:00,XRP,80501887.0,84430379.0856,1.0488,-7.8e-05
2026-08-06T07:48:57+00:00,DOGE,5487594.0,383034.0612,0.0698,-7e-06
2026-08-06T07:48:57+00:00,TRX,1640755.0,536559.7001,0.32702,-4.1e-05
2026-08-06T07:48:57+00:00,XLM,7622582.0,1234324.7032599999,0.16193,-0.000225
2026-08-06T07:48:57+00:00,LTC,19206731.0,864302895.0,45.0,7.5e-05
2026-08-06T08:04:00+00:00,SOL,23933369.0,1766761299.58,73.82,-3.9e-05
2026-08-06T08:04:00+00:00,ETH,121776774.0,232442635140.24,1908.76,1.1e-05
2026-08-06T08:04:00+00:00,ADA,68443790.0,12929031.931000002,0.1889,0.0001
2026-08-06T08:04:00+00:00,NEAR,6504590.0,11129353.49,1.711,-4.7e-05
2026-08-06T08:04:00+00:00,BCH,8829044.0,1896920103.3999999,214.85,-4.1e-05
2026-08-06T08:04:00+00:00,ICP,277030549.0,580933061.253,2.097,0.0001
2026-08-06T08:04:00+00:00,BNB,5610180.0,3349838478.0,597.1,
2026-08-06T08:04:00+00:00,XRP,79802072.0,83696413.1136,1.0488,-6.8e-05
2026-08-06T08:04:00+00:00,DOGE,5495509.0,383421.66293,0.06977,-1e-06
2026-08-06T08:04:00+00:00,TRX,1642779.0,536925.88836,0.32684,-4.6e-05
2026-08-06T08:04:00+00:00,XLM,7613944.0,1229880.37432,0.16153,-0.000216
2026-08-06T08:04:00+00:00,LTC,19173548.0,862617924.52,44.99,8.1e-05
2026-08-06T08:19:12+00:00,SOL,24256439.0,1787456989.9099998,73.69,-3.1e-05
2026-08-06T08:19:12+00:00,ETH,121825720.0,232648140969.6,1909.68,1e-05
2026-08-06T08:19:12+00:00,ADA,68367684.0,12921492.276,0.189,9.9e-05
2026-08-06T08:19:12+00:00,NEAR,6415992.0,10945682.352,1.706,-4.4e-05
2026-08-06T08:19:12+00:00,BCH,8830371.0,1898176550.16,214.96,-4.3e-05
2026-08-06T08:19:12+00:00,ICP,277010966.0,580891995.702,2.097,0.0001
2026-08-06T08:19:12+00:00,BNB,5616710.0,3349805844.0,596.4,
2026-08-06T08:19:12+00:00,XRP,80160648.0,84048439.428,1.0485,-6.3e-05
2026-08-06T08:19:12+00:00,DOGE,5482475.0,381909.2085,0.06966,1e-06
2026-08-06T08:19:12+00:00,TRX,1643160.0,536984.688,0.3268,-5.4e-05
2026-08-06T08:19:12+00:00,XLM,7653072.0,1236047.65872,0.16151,-0.000218
2026-08-06T08:19:12+00:00,LTC,20460487.0,920312705.26,44.98,8.9e-05
2026-08-06T08:34:45+00:00,SOL,24742760.0,1826263115.6000001,73.81,-2.3e-05
2026-08-06T08:34:45+00:00,ETH,121621239.0,232651700507.88,1912.92,1.6e-05
2026-08-06T08:34:45+00:00,ADA,68320109.0,12912500.601,0.189,9e-05
2026-08-06T08:34:45+00:00,NEAR,6458043.0,11017421.358,1.706,-3.9e-05
2026-08-06T08:34:45+00:00,BCH,8829850.0,1898417750.0,215.0,-3.3e-05
2026-08-06T08:34:45+00:00,ICP,279645581.0,587535365.681,2.101,0.0001
2026-08-06T08:34:45+00:00,BNB,5617757.0,3354362704.7000003,597.1,
2026-08-06T08:34:45+00:00,XRP,81479748.0,85627067.1732,1.0509,-5.5e-05
2026-08-06T08:34:45+00:00,DOGE,5481868.0,382634.3864,0.0698,4e-06
2026-08-06T08:34:45+00:00,TRX,1643502.0,536981.4084600001,0.32673,-5.8e-05
2026-08-06T08:34:45+00:00,XLM,7566610.0,1222083.1811,0.16151,-0.000211
2026-08-06T08:34:45+00:00,LTC,20319177.0,914972540.3100001,45.03,9.5e-05
2026-08-06T08:50:12+00:00,SOL,24580530.0,1817238582.9,73.93,-1.8e-05
2026-08-06T08:50:12+00:00,ETH,121690909.0,232822697826.07,1913.23,1.7e-05
2026-08-06T08:50:12+00:00,ADA,68485289.0,12930022.563199999,0.1888,7.6e-05
2026-08-06T08:50:12+00:00,NEAR,6457256.0,11016078.736,1.706,-3.4e-05
2026-08-06T08:50:12+00:00,BCH,8829870.0,1901335907.1000001,215.33,-3.1e-05
2026-08-06T08:50:12+00:00,ICP,279815037.0,588171207.7739999,2.102,0.0001
2026-08-06T08:50:12+00:00,BNB,5618872.0,3356152245.6,597.3,
2026-08-06T08:50:12+00:00,XRP,79786747.0,84167039.4103,1.0549,-4.7e-05
2026-08-06T08:50:12+00:00,DOGE,5447797.0,380855.48827,0.06991,8e-06
2026-08-06T08:50:12+00:00,TRX,1643502.0,536948.53842,0.32671,-6.7e-05
2026-08-06T08:50:12+00:00,XLM,7746440.0,1253838.7784,0.16186,-0.000212
2026-08-06T08:50:12+00:00,LTC,20319784.0,914390280.0,45.0,9.3e-05
2026-08-06T09:05:23+00:00,SOL,23994572.0,1772479033.64,73.87,-1.4e-05
2026-08-06T09:05:23+00:00,ETH,120613054.0,230660404469.6,1912.4,2.2e-05
2026-08-06T09:05:23+00:00,ADA,67935179.0,12832955.3131,0.1889,7.3e-05
2026-08-06T09:05:23+00:00,NEAR,6455817.0,11013623.802,1.706,-2.3e-05
2026-08-06T09:05:23+00:00,BCH,8830844.0,1893597878.92,214.43,-1.9e-05
2026-08-06T09:05:23+00:00,ICP,279820576.0,587343389.024,2.099,0.0001
2026-08-06T09:05:23+00:00,BNB,5614733.0,3351995601.0,597.0,
2026-08-06T09:05:23+00:00,XRP,80901024.0,85310129.808,1.0545,-4.1e-05
2026-08-06T09:05:23+00:00,DOGE,5438115.0,380015.4762,0.06988,1.4e-05
2026-08-06T09:05:23+00:00,TRX,1643395.0,537127.2218,0.32684,-7.6e-05
2026-08-06T09:05:23+00:00,XLM,7828097.0,1268308.27594,0.16202,-0.000223
2026-08-06T09:05:23+00:00,LTC,20295282.0,915114265.3800001,45.09,9.5e-05
2026-08-06T09:20:24+00:00,SOL,24229987.0,1783327043.1999998,73.6,-1.7e-05
2026-08-06T09:20:24+00:00,ETH,122328360.0,233402510880.0,1908.0,2.7e-05
2026-08-06T09:20:24+00:00,ADA,67701684.0,12782077.939199999,0.1888,6.3e-05
2026-08-06T09:20:24+00:00,NEAR,6410910.0,10795972.44,1.684,-2.6e-05
2026-08-06T09:20:24+00:00,BCH,8838905.0,1877206643.8999999,212.38,-2.7e-05
2026-08-06T09:20:24+00:00,ICP,273567022.0,571207941.936,2.088,0.0001
2026-08-06T09:20:24+00:00,BNB,5608153.0,3345824079.8,596.6,
2026-08-06T09:20:24+00:00,XRP,81047234.0,85034757.9128,1.0492,-3.7e-05
2026-08-06T09:20:24+00:00,DOGE,5641442.0,391798.1469,0.06945,1.2e-05
2026-08-06T09:20:24+00:00,TRX,1643294.0,537800.82738,0.32727,-7.6e-05
2026-08-06T09:20:24+00:00,XLM,7615235.0,1219275.27585,0.16011,-0.000236
2026-08-06T09:20:24+00:00,LTC,22721557.0,1021788418.29,44.97,9.8e-05
2026-08-06T09:35:24+00:00,SOL,25481083.0,1871075924.69,73.43,-2.2e-05
2026-08-06T09:35:24+00:00,ETH,123331966.0,235293958054.46,1907.81,2.9e-05
2026-08-06T09:35:24+00:00,ADA,67757452.0,12799382.6828,0.1889,5.3e-05
2026-08-06T09:35:24+00:00,NEAR,6404339.0,10759289.52,1.68,-2.7e-05
2026-08-06T09:35:24+00:00,BCH,8849010.0,1879618214.1,212.41,-2.4e-05
2026-08-06T09:35:24+00:00,ICP,273237571.0,569700335.535,2.085,0.0001
2026-08-06T09:35:24+00:00,BNB,5620179.0,3352998791.4,596.6,
2026-08-06T09:35:24+00:00,XRP,81031106.0,84855774.2032,1.0472,-3e-05
2026-08-06T09:35:24+00:00,DOGE,5780737.0,400547.26673000003,0.06929,3e-06
2026-08-06T09:35:24+00:00,TRX,1641959.0,537002.69095,0.32705,-7.7e-05
2026-08-06T09:35:24+00:00,XLM,7933601.0,1268503.46389,0.15989,-0.000251
2026-08-06T09:35:24+00:00,LTC,25887985.0,1165477084.7,45.02,9.2e-05
2026-08-06T09:50:43+00:00,SOL,26765443.0,1961906971.8999999,73.3,-2.8e-05
2026-08-06T09:50:43+00:00,ETH,124736077.0,237859225231.30002,1906.9,3.2e-05
2026-08-06T09:50:43+00:00,ADA,67915904.0,12836105.856,0.189,3.5e-05
2026-08-06T09:50:43+00:00,NEAR,6362134.0,10707471.522,1.683,-3e-05
2026-08-06T09:50:43+00:00,BCH,8862680.0,1882787739.2,212.44,-2.3e-05
2026-08-06T09:50:43+00:00,ICP,271264005.0,565314186.4200001,2.084,0.0001
2026-08-06T09:50:43+00:00,BNB,5605689.0,3341551212.9,596.1,
2026-08-06T09:50:43+00:00,XRP,80356822.0,83932700.579,1.0445,-2.5e-05
2026-08-06T09:50:43+00:00,DOGE,4753644.0,328381.72752,0.06908,-5e-06
2026-08-06T09:50:43+00:00,TRX,1639862.0,536513.6505400001,0.32717,-8.4e-05
2026-08-06T09:50:43+00:00,XLM,7826291.0,1252676.13746,0.16006,-0.000263
2026-08-06T09:50:43+00:00,LTC,23058520.0,1036480474.0000001,44.95,9.2e-05
2026-08-06T10:06:12+00:00,SOL,27356305.0,2002207962.95,73.19,-3.5e-05
2026-08-06T10:06:12+00:00,ETH,125291468.0,238493562252.68,1903.51,2.9e-05
2026-08-06T10:06:12+00:00,ADA,67679878.0,12737353.0396,0.1882,2.1e-05
2026-08-06T10:06:12+00:00,NEAR,6362473.0,10701679.586,1.682,-4e-05
2026-08-06T10:06:12+00:00,BCH,8854924.0,1879811815.96,212.29,-2.7e-05
2026-08-06T10:06:12+00:00,ICP,270145876.0,560822838.576,2.076,0.0001
2026-08-06T10:06:12+00:00,BNB,5606081.0,3342345492.2000003,596.2,
2026-08-06T10:06:12+00:00,XRP,80736924.0,84257053.88640001,1.0436,-1.9e-05
2026-08-06T10:06:12+00:00,DOGE,5999436.0,413661.1122,0.06895,-1.4e-05
2026-08-06T10:06:12+00:00,TRX,1637501.0,535921.32728,0.32728,-9e-05
2026-08-06T10:06:12+00:00,XLM,7935608.0,1268824.36312,0.15989,-0.000278
2026-08-06T10:06:12+00:00,LTC,22530205.0,1012056808.6,44.92,9.3e-05
2026-08-06T10:21:55+00:00,SOL,27120251.0,1988728005.83,73.33,-4e-05
2026-08-06T10:21:55+00:00,ETH,124754952.0,237622004623.92,1904.71,2.9e-05
2026-08-06T10:21:55+00:00,ADA,66337812.0,12564381.5928,0.1894,-2e-06
2026-08-06T10:21:55+00:00,NEAR,6461148.0,10932262.416,1.692,-4.1e-05
2026-08-06T10:21:55+00:00,BCH,8862159.0,1882588436.3700001,212.43,-2.5e-05
2026-08-06T10:21:55+00:00,ICP,266979806.0,554517057.062,2.077,0.0001
2026-08-06T10:21:55+00:00,BNB,5517181.0,3290446748.4,596.4,
2026-08-06T10:21:55+00:00,XRP,81977414.0,85674595.3714,1.0451,-1.5e-05
2026-08-06T10:21:55+00:00,DOGE,5958929.0,411344.86886999995,0.06903,-2.7e-05
2026-08-06T10:21:55+00:00,TRX,1637174.0,535830.6784600001,0.32729,-9.4e-05
2026-08-06T10:21:55+00:00,XLM,8198954.0,1312078.60862,0.16003,-0.000297
2026-08-06T10:21:55+00:00,LTC,18227361.0,819502150.5600001,44.96,8.7e-05
2026-08-06T10:36:55+00:00,SOL,27543059.0,2020007947.0600002,73.34,-4.6e-05
2026-08-06T10:36:55+00:00,ETH,124822101.0,237585138822.39,1903.39,2.2e-05
2026-08-06T10:36:55+00:00,ADA,70461154.0,13359434.7984,0.1896,-1e-05
2026-08-06T10:36:55+00:00,NEAR,6766678.0,11442452.498,1.691,-4.3e-05
2026-08-06T10:36:55+00:00,BCH,8866614.0,1882116153.7800002,212.27,-2.3e-05
2026-08-06T10:36:55+00:00,ICP,266829883.0,554205666.9909999,2.077,0.0001
2026-08-06T10:36:55+00:00,BNB,5519371.0,3290097053.1,596.1,
2026-08-06T10:36:55+00:00,XRP,82159168.0,85905626.0608,1.0456,-9e-06
2026-08-06T10:36:55+00:00,DOGE,5954748.0,410877.612,0.069,-3.7e-05
2026-08-06T10:36:55+00:00,TRX,1637157.0,535857.8576699999,0.32731,-9.1e-05
2026-08-06T10:36:55+00:00,XLM,8137270.0,1301963.2,0.16,-0.000313
2026-08-06T10:36:55+00:00,LTC,18203421.0,817697671.32,44.92,7.9e-05
2026-08-06T10:52:12+00:00,SOL,27463811.0,2011449517.6399999,73.24,-5.4e-05
2026-08-06T10:52:12+00:00,ETH,125283656.0,238369695251.84003,1902.64,1.8e-05
2026-08-06T10:52:12+00:00,ADA,71285482.0,13437313.357,0.1885,-2.6e-05
2026-08-06T10:52:12+00:00,NEAR,6844527.0,11526183.468,1.684,-6.3e-05
2026-08-06T10:52:12+00:00,BCH,8862016.0,1881051516.1599998,212.26,-2.5e-05
2026-08-06T10:52:12+00:00,ICP,267188588.0,554683508.688,2.076,9.9e-05
2026-08-06T10:52:12+00:00,BNB,5507482.0,3280256279.2000003,595.6,
2026-08-06T10:52:12+00:00,XRP,82703933.0,86566206.67109999,1.0467,-7e-06
2026-08-06T10:52:12+00:00,DOGE,6031485.0,416232.77985,0.06901,-5e-05
2026-08-06T10:52:12+00:00,TRX,1637255.0,535808.0713,0.32726,-9.5e-05
2026-08-06T10:52:12+00:00,XLM,8116612.0,1298739.08612,0.16001,-0.00033
2026-08-06T10:52:12+00:00,LTC,18125710.0,813300607.6999999,44.87,6.4e-05
2026-08-06T11:07:20+00:00,SOL,27947626.0,2045766223.2,73.2,-6.1e-05
2026-08-06T11:07:20+00:00,ETH,125690905.0,238440674421.19998,1897.04,1.4e-05
2026-08-06T11:07:20+00:00,ADA,71564158.0,13525625.862,0.189,-3.5e-05
2026-08-06T11:07:20+00:00,NEAR,6807900.0,11423656.2,1.678,-7.5e-05
2026-08-06T11:07:20+00:00,BCH,8874138.0,1878477531.8400002,211.68,-3.2e-05
2026-08-06T11:07:20+00:00,ICP,260508553.0,539252704.7099999,2.07,0.0001
2026-08-06T11:07:20+00:00,BNB,5474551.0,3252978204.2000003,594.2,
2026-08-06T11:07:20+00:00,XRP,82029995.0,85811577.7695,1.0461,-5e-06
2026-08-06T11:07:20+00:00,DOGE,5872650.0,404566.85850000003,0.06889,-5.9e-05
2026-08-06T11:07:20+00:00,TRX,1636367.0,535288.3730400001,0.32712,-9.7e-05
2026-08-06T11:07:20+00:00,XLM,8080133.0,1292982.88266,0.16002,-0.000344
2026-08-06T11:07:20+00:00,LTC,18128348.0,811968706.92,44.79,4.7e-05
2026-08-06T11:22:55+00:00,SOL,27633547.0,2029407691.6799998,73.44,-6.4e-05
2026-08-06T11:22:55+00:00,ETH,125729427.0,239664176453.13,1906.19,1.1e-05
2026-08-06T11:22:55+00:00,ADA,67326240.0,12832381.343999999,0.1906,-3.8e-05
2026-08-06T11:22:55+00:00,NEAR,6823062.0,11517328.656,1.688,-8.2e-05
2026-08-06T11:22:55+00:00,BCH,8863974.0,1879960245.66,212.09,-2.8e-05
2026-08-06T11:22:55+00:00,ICP,265912390.0,553097771.2,2.08,0.0001
2026-08-06T11:22:55+00:00,BNB,5477376.0,3261777408.0,595.5,
2026-08-06T11:22:55+00:00,XRP,83813968.0,87937615.22559999,1.0492,
2026-08-06T11:22:55+00:00,DOGE,5874593.0,405934.37629999995,0.0691,-6.6e-05
2026-08-06T11:22:55+00:00,TRX,1636367.0,535321.10038,0.32714,-9.5e-05
2026-08-06T11:22:55+00:00,XLM,8114139.0,1304915.8339799999,0.16082,-0.000346
2026-08-06T11:22:55+00:00,LTC,18296392.0,822056892.56,44.93,4.3e-05
2026-08-06T11:38:12+00:00,SOL,26987847.0,1983876632.97,73.51,-6.5e-05
2026-08-06T11:38:12+00:00,ETH,126164556.0,240700524873.47998,1907.83,1.1e-05
2026-08-06T11:38:12+00:00,ADA,66453791.0,12712610.2183,0.1913,-3.2e-05
2026-08-06T11:38:12+00:00,NEAR,6853420.0,11595986.639999999,1.692,-8.2e-05
2026-08-06T11:38:12+00:00,BCH,8864380.0,1880844148.4,212.18,-1.9e-05
2026-08-06T11:38:12+00:00,ICP,265167277.0,555260278.038,2.094,0.0001
