ts,open,high,low,close,volume
2026-02-19 20:00:00+00:00,0.15939,0.15993,0.15868,0.15965,487716.0
2026-02-19 21:00:00+00:00,0.15965,0.15994,0.15929,0.15932,65451.0
2026-02-19 22:00:00+00:00,0.15932,0.15964,0.15762,0.15819,89257.0
2026-02-19 23:00:00+00:00,0.15819,0.15893,0.15788,0.15893,137835.0
2026-02-20 00:00:00+00:00,0.15893,0.16024,0.15862,0.16009,186038.0
2026-02-20 01:00:00+00:00,0.16009,0.16092,0.15981,0.16046,179292.0
2026-02-20 02:00:00+00:00,0.16046,0.16071,0.16005,0.16006,175638.0
2026-02-20 03:00:00+00:00,0.16006,0.16055,0.15976,0.15988,75165.0
2026-02-20 04:00:00+00:00,0.15988,0.16001,0.15881,0.15936,154661.0
2026-02-20 05:00:00+00:00,0.15936,0.1616,0.15901,0.16099,232333.0
2026-02-20 06:00:00+00:00,0.16099,0.1617,0.16065,0.16133,253061.0
2026-02-20 07:00:00+00:00,0.16133,0.16136,0.16053,0.16076,282960.0
2026-02-20 08:00:00+00:00,0.16076,0.16098,0.1603,0.1608,249934.0
2026-02-20 09:00:00+00:00,0.1608,0.16185,0.16068,0.16171,292383.0
2026-02-20 10:00:00+00:00,0.16171,0.16249,0.1617,0.16191,287025.0
2026-02-20 11:00:00+00:00,0.16191,0.16214,0.1608,0.161,314104.0
2026-02-20 12:00:00+00:00,0.161,0.16163,0.16073,0.16087,285328.0
2026-02-20 13:00:00+00:00,0.16087,0.16087,0.15736,0.15812,851816.0
2026-02-20 14:00:00+00:00,0.15812,0.16105,0.15803,0.16036,430588.0
2026-02-20 15:00:00+00:00,0.16036,0.16366,0.16036,0.16366,487235.0
2026-02-20 16:00:00+00:00,0.16366,0.16502,0.16218,0.16336,407033.0
2026-02-20 17:00:00+00:00,0.16336,0.16336,0.16008,0.16298,175936.0
2026-02-20 18:00:00+00:00,0.16298,0.16384,0.16205,0.16278,175079.0
2026-02-20 19:00:00+00:00,0.16278,0.16303,0.16136,0.16183,212407.0
2026-02-20 20:00:00+00:00,0.16183,0.16215,0.1609,0.16151,257059.0
2026-02-20 21:00:00+00:00,0.16151,0.1619,0.16128,0.16174,244503.0
2026-02-20 22:00:00+00:00,0.16174,0.16265,0.16126,0.16246,417741.0
2026-02-20 23:00:00+00:00,0.16246,0.16289,0.16215,0.16257,129060.0
2026-02-21 00:00:00+00:00,0.16257,0.1627,0.16142,0.16152,130406.0
2026-02-21 01:00:00+00:00,0.16152,0.1624,0.16145,0.16231,133016.0
2026-02-21 02:00:00+00:00,0.16231,0.16294,0.16203,0.16234,119992.0
2026-02-21 03:00:00+00:00,0.16234,0.16238,0.16144,0.16187,222565.0
2026-02-21 04:00:00+00:00,0.16187,0.16203,0.16159,0.16201,63306.0
2026-02-21 05:00:00+00:00,0.16201,0.16247,0.16176,0.16193,110782.0
2026-02-21 06:00:00+00:00,0.16193,0.16212,0.16136,0.1616,110268.0
2026-02-21 07:00:00+00:00,0.1616,0.16177,0.1613,0.16168,174641.0
2026-02-21 08:00:00+00:00,0.16168,0.16278,0.16153,0.16266,181871.0
2026-02-21 09:00:00+00:00,0.16266,0.16395,0.16252,0.16304,346515.0
2026-02-21 10:00:00+00:00,0.16304,0.16331,0.16272,0.16293,301190.0
